ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
4,512,41,0,4,9.248942556018525e-15,2091.7112888229326,786.0134304141671,1852.8520554709326,1852.8520554935428
4,512,41,0,5,9.302902892576443e-15,2091.7112888229326,69.9708431355638,1852.8520554709326,1852.8520554935428
4,512,41,1,0,7.299724997053761e-15,2091.7112888229326,77.02755637816229,1852.8520554709326,1780.3840017117932
4,512,41,1,1,7.642942005006739e-15,2091.7112888229326,86.16698181090344,1852.8520554709326,1780.3840017117932
4,512,41,1,2,2.6396959262240076e-14,2091.7112888229326,67.36042626815275,1852.8520554709326,1780.3840017117932
4,512,41,1,3,6.496766882323274e-15,2091.7112888229326,87.40988821449213,1852.8520554709326,1833.4371904039017
4,512,41,1,4,1.1556748319963217e-14,2091.7112888229326,87.40988821449157,1852.8520554709326,1833.4526846081321
4,512,41,1,5,7.761346509537692e-15,2091.7112888229326,657.4700860578972,1852.8520554709326,1833.4528845042541
4,512,41,2,0,5.927040535570282e-15,2091.7112888229326,81.44043576405905,1852.8520554709326,1780.324186932877
4,512,41,2,1,7.277024536874966e-15,2091.7112888229326,77.02146438919934,1852.8520554709326,1780.3840017117932
4,512,41,2,2,7.305333895308985e-15,2091.7112888229326,85.02795803517374,1852.8520554709326,1780.3840017117932
4,512,41,2,3,2.6459726368773418e-14,2091.7112888229326,79.03931306051774,1852.8520554709326,1780.3840017117932
4,512,41,2,4,5.1522175609117516e-15,2091.7112888229326,87.40988821449214,1852.8520554709326,1833.4371904039017
4,512,41,2,5,1.1122261390262187e-14,2091.7112888229326,87.40988821449145,1852.8520554709326,1833.4526846081321
4,512,41,3,0,7.359017820710866e-15,2091.7112888229326,70.92259546154071,1852.8520554709326,1780.1334683062562
4,512,41,3,1,7.333582817811218e-15,2091.7112888229326,81.37720499283807,1852.8520554709326,1780.1334683062562
4,512,41,3,2,7.285881401521764e-15,2091.7112888229326,81.37720499283785,1852.8520554709326,1780.1334683062562
4,512,41,3,3,7.664300766857419e-15,2091.7112888229326,85.02795803517655,1852.8520554709326,1780.1334683062562
4,512,41,3,4,2.6453449592357068e-14,2091.7112888229326,79.12908727744592,1852.8520554709326,1780.1334683062562
4,512,41,3,5,5.346163237785139e-15,2091.7112888229326,87.40988821449241,1852.8520554709326,1833.4371904039017
4,512,41,4,0,8.725490340673664e-15,2091.7112888229326,93.32775305661534,1852.8520554709326,1779.923237676574
4,512,41,4,1,7.369061298372149e-15,2091.7112888229326,70.90110362877184,1852.8520554709326,1780.1334683062562
4,512,41,4,2,8.32002505881178e-15,2091.7112888229326,70.86753079537586,1852.8520554709326,1780.1334683062562
4,512,41,4,3,8.110954186784342e-15,2091.7112888229326,77.0214643891993,1852.8520554709326,1780.1334683062562
4,512,41,4,4,6.9005354531732955e-15,2091.7112888229326,85.1245342584991,1852.8520554709326,1780.1334683062562
4,512,41,4,5,2.6470287408875558e-14,2091.7112888229326,79.12908727729845,1852.8520554709326,1780.1334683062562
4,512,41,5,0,5.710001756617993e-15,2091.7112888229326,108.2948737884104,1852.8520554709326,1776.3027485645705
4,512,41,5,1,6.209546544329195e-15,2091.7112888229326,93.25495408389273,1852.8520554709326,1776.3027485645705
4,512,41,5,2,6.7726941770474625e-15,2091.7112888229326,70.86727331005993,1852.8520554709326,1776.3027485645705
4,512,41,5,3,6.708273607456935e-15,2091.7112888229326,81.37690932237928,1852.8520554709326,1776.3027485645705
4,512,41,5,4,4.8733890523425645e-15,2091.7112888229326,77.02146482056548,1852.8520554709326,1776.3027485645705
4,512,41,5,5,7.31529173539589e-15,2091.7112888229326,85.02795803517651,1852.8520554709326,1776.3027485645705
4,512,42,0,0,4.970029250831748e-15,2091.7112888229326,731.455414177238,1830.7296105168186,1830.7296105168186
4,512,42,0,1,3.8801059660997255e-15,2091.7112888229326,162.11687725436235,1830.7296105168186,1833.4371904039017
4,512,42,0,2,1.0246594665403317e-14,2091.7112888229326,162.11687725432927,1830.7296105168186,1833.4526846081321
4,512,42,0,3,6.213290609462629e-15,2091.7112888229326,162.11687725432924,1830.7296105168186,1833.4528845042541
4,512,42,0,4,5.6319265102412595e-15,2091.7112888229326,146.24688039289467,1830.7296105168186,1833.4529183394322
4,512,42,0,5,5.484905639952569e-15,2091.7112888229326,244.301473703723,1830.7296105168186,1833.4529183394322
4,512,42,1,0,6.592944539671562e-15,2091.7112888229326,588.6978870547334,1830.7296105168186,1830.7296105168186
4,512,42,1,1,5.752050824864071e-15,2091.7112888229326,162.11687725432915,1830.7296105168186,1830.7296105168186
4,512,42,1,2,3.9355870695040576e-15,2091.7112888229326,162.11687725432944,1830.7296105168186,1833.4371904039017
4,512,42,1,3,1.0278048371335812e-14,2091.7112888229326,162.1168772543292,1830.7296105168186,1833.4526846081321
4,512,42,1,4,6.2657926563304186e-15,2091.7112888229326,162.1168772543292,1830.7296105168186,1833.4528845042541
4,512,42,1,5,6.497022665251512e-15,2091.7112888229326,145.62546692599662,1830.7296105168186,1833.4528845042541
4,512,42,2,0,8.029773907106848e-15,2091.7112888229326,120.01638367930988,1830.7296105168186,1780.3840017117932
4,512,42,2,1,4.43392620736402e-15,2091.7112888229326,120.01638367930978,1830.7296105168186,1833.4371904039017
4,512,42,2,2,5.429099817091297e-15,2091.7112888229326,162.11687725432893,1830.7296105168186,1830.7296105168186
4,512,42,2,3,3.1046160430499306e-15,2091.7112888229326,162.1168772543288,1830.7296105168186,1833.4371904039017
4,512,42,2,4,1.046194402550404e-14,2091.7112888229326,162.11687725432907,1830.7296105168186,1833.4526846081321
4,512,42,2,5,1.0647001833440214e-14,2091.7112888229326,171.1201052380095,1830.7296105168186,1833.4526846081321
4,512,42,3,0,6.684265114917085e-15,2091.7112888229326,109.52147645951011,1830.7296105168186,1780.324186932877
4,512,42,3,1,7.524794079095075e-15,2091.7112888229326,120.01638367930968,1830.7296105168186,1780.3840017117932
4,512,42,3,2,1.1055713772442475e-14,2091.7112888229326,120.01638367930964,1830.7296105168186,1833.4526846081321
4,512,42,3,3,5.126179263254315e-15,2091.7112888229326,162.1168772543291,1830.7296105168186,1830.7296105168186
4,512,42,3,4,6.5824875040543355e-15,2091.7112888229326,162.11687725432898,1830.7296105168186,1833.4371904039017
4,512,42,3,5,4.5487811778319944e-15,2091.7112888229326,162.11687725432907,1830.7296105168186,1833.4371904039017
4,512,42,4,0,8.969840352222256e-15,2091.7112888229326,109.52147645951068,1830.7296105168186,1780.1334683062562
4,512,42,4,1,6.8651667420396875e-15,2091.7112888229326,120.01638367930974,1830.7296105168186,1780.324186932877
4,512,42,4,2,7.842362425522924e-15,2091.7112888229326,120.01638367930978,1830.7296105168186,1780.3840017117932
4,512,42,4,3,6.6572088236732395e-15,2091.7112888229326,162.1168772543289,1830.7296105168186,1833.4528845042541
4,512,42,4,4,7.584020178218988e-15,2091.7112888229326,162.11687725432893,1830.7296105168186,1830.7296105168186
4,512,42,4,5,5.516816117438032e-15,2091.7112888229326,162.11687725432887,1830.7296105168186,1830.7296105168186
4,512,42,5,0,8.339302177374376e-15,2091.7112888229326,109.52147645951023,1830.7296105168186,1779.923237676574
4,512,42,5,1,8.524430665814123e-15,2091.7112888229326,120.01638367931015,1830.7296105168186,1780.1334683062562
4,512,42,5,2,7.63311491873487e-15,2091.7112888229326,120.01638367930974,1830.7296105168186,1780.324186932877
4,512,42,5,3,8.510194143397665e-15,2091.7112888229326,162.11687725432907,1830.7296105168186,1780.3840017117932
4,512,42,5,4,8.10011016185477e-15,2091.7112888229326,162.116877254329,1830.7296105168186,1833.4529183394322
4,512,42,5,5,6.7579795951915704e-15,2091.7112888229326,162.11687725432887,1830.7296105168186,1833.4529183394322
4,512,43,0,0,3.722813568539187e-15,2091.7112888229326,71.12366270289841,1833.4371904039017,1833.4371904039017
4,512,43,0,1,1.0424204309068223e-14,2091.7112888229326,72.5286953438026,1833.4371904039017,1833.4526846081321
4,512,43,0,2,6.4024796702477725e-15,2091.7112888229326,118.44789000197228,1833.4371904039017,1833.4528845042541
4,512,43,0,3,5.52963851378107e-15,2091.7112888229326,293.48973412624355,1833.4371904039017,1833.4529183394322
4,512,43,0,4,4.9282001167661624e-15,2091.7112888229326,254.2638095049095,1833.4371904039017,1833.4529183394322
4,512,43,0,5,5.871659318752177e-15,2091.7112888229326,254.26380950449823,1833.4371904039017,1833.4529183394322
4,512,43,1,0,5.0462927498996456e-15,2091.7112888229326,74.29018019436661,1833.4371904039017,1830.7296105168186
4,512,43,1,1,2.9868546569095904e-15,2091.7112888229326,71.12366270289847,1833.4371904039017,1833.4371904039017
4,512,43,1,2,1.0399624534571428e-14,2091.7112888229326,72.52869534390555,1833.4371904039017,1833.4526846081321
4,512,43,1,3,6.43629090342687e-15,2091.7112888229326,109.75831911053925,1833.4371904039017,1833.4528845042541
4,512,43,1,4,6.317889884427501e-15,2091.7112888229326,290.58176720666194,1833.4371904039017,1833.4528845042541
4,512,43,1,5,6.021713235587386e-15,2091.7112888229326,254.2638095045009,1833.4371904039017,1833.4528845042541
4,512,43,2,0,4.410159473818355e-15,2091.7112888229326,74.5052268499775,1833.4371904039017,1833.4371904039017
4,512,43,2,1,5.437196515065762e-15,2091.7112888229326,74.2901801998653,1833.4371904039017,1830.7296105168186
4,512,43,2,2,4.210302153022709e-15,2091.7112888229326,71.12366270816278,1833.4371904039017,1833.4371904039017
4,512,43,2,3,1.1564581344861626e-14,2091.7112888229326,107.63188741266337,1833.4371904039017,1833.4526846081321
4,512,43,2,4,1.0473083791613724e-14,2091.7112888229326,293.4897341262446,1833.4371904039017,1833.4526846081321
4,512,43,2,5,1.0459948230719052e-14,2091.7112888229326,297.53963333835435,1833.4371904039017,1833.4526846081321
4,512,43,3,0,6.549979003994357e-15,2091.7112888229326,75.78722561984812,1833.4371904039017,1780.3840017117932
4,512,43,3,1,1.0626474872164464e-14,2091.7112888229326,74.50522684997756,1833.4371904039017,1833.4526846081321
4,512,43,3,2,5.1079567052663566e-15,2091.7112888229326,74.2901801998654,1833.4371904039017,1830.7296105168186
4,512,43,3,3,4.347031376449338e-15,2091.7112888229326,74.28958498424537,1833.4371904039017,1833.4371904039017
4,512,43,3,4,4.70948877443685e-15,2091.7112888229326,72.52869534917089,1833.4371904039017,1833.4371904039017
4,512,43,3,5,3.599347765230404e-15,2091.7112888229326,118.447890001968,1833.4371904039017,1833.4371904039017
4,512,43,4,0,5.700770509763513e-15,2091.7112888229326,75.74246745599102,1833.4371904039017,1780.324186932877
4,512,43,4,1,7.0274823041630674e-15,2091.7112888229326,75.78722561929591,1833.4371904039017,1780.3840017117932
4,512,43,4,2,6.748822304636777e-15,2091.7112888229326,74.50522685461132,1833.4371904039017,1833.4528845042541
4,512,43,4,3,5.2229013768346225e-15,2091.7112888229326,74.5051669746032,1833.4371904039017,1830.7296105168186
4,512,43,4,4,6.088967414807201e-15,2091.7112888229326,71.12366270816285,1833.4371904039017,1830.7296105168186
4,512,43,4,5,5.630222819624088e-15,2091.7112888229326,72.52869534390555,1833.4371904039017,1830.7296105168186
4,512,43,5,0,6.9969239561954905e-15,2091.7112888229326,75.74246745422617,1833.4371904039017,1780.1334683062562
4,512,43,5,1,5.0340061476984484e-15,2091.7112888229326,75.78722561808227,1833.4371904039017,1780.324186932877
4,512,43,5,2,6.5536223874047854e-15,2091.7112888229326,77.96887806612514,1833.4371904039017,1780.3840017117932
4,512,43,5,3,5.290325176141108e-15,2091.7112888229326,77.63758272145006,1833.4371904039017,1833.4529183394322
4,512,43,5,4,6.252824647141961e-15,2091.7112888229326,74.28958498424538,1833.4371904039017,1833.4529183394322
4,512,43,5,5,7.612407718235566e-15,2091.7112888229326,71.12354157099219,1833.4371904039017,1833.4529183394322
4,512,44,0,0,1.0689259941083458e-14,2091.7112888229326,303.4773943172804,1833.4526846081321,1833.4526846081321
4,512,44,0,1,7.251064455264698e-15,2091.7112888229326,218.77407079229857,1833.4526846081321,1833.4528845042541
4,512,44,0,2,5.744371706569138e-15,2091.7112888229326,286.62995962888346,1833.4526846081321,3042.334838211987
4,512,44,0,3,8.530860814549271e-15,2091.7112888229326,154.64286602344646,1833.4526846081321,1833.4529177277748
4,512,44,0,4,9.05133508328116e-15,2091.7112888229326,259.63528107014594,1833.4526846081321,1833.4529177277748
4,512,44,0,5,8.337661425866877e-15,2091.7112888229326,224.79707378459176,1833.4526846081321,1833.4529177277748
4,512,44,1,0,3.1579826263663477e-15,2091.7112888229326,110.60386370491595,1833.4526846081321,1833.4371904039017
4,512,44,1,1,1.0216135392391329e-14,2091.7112888229326,211.2926684114634,1833.4526846081321,1833.4526846081321
4,512,44,1,2,6.480862481291269e-15,2091.7112888229326,243.51501676379968,1833.4526846081321,1833.4528845042541
4,512,44,1,3,8.575772184747074e-15,2091.7112888229326,313.51008319071036,1833.4526846081321,1833.4529177277748
4,512,44,1,4,8.653971715452085e-15,2091.7112888229326,199.09284624892442,1833.4526846081321,1833.4529177277748
4,512,44,1,5,8.292141471427024e-15,2091.7112888229326,237.01138047160066,1833.4526846081321,1833.4529177277748
4,512,44,2,0,4.467005668069513e-15,2091.7112888229326,97.96040768123746,1833.4526846081321,1830.7296105168186
4,512,44,2,1,2.501311949837627e-15,2091.7112888229326,242.7259278724793,1833.4526846081321,1833.4371904039017
4,512,44,2,2,1.0579716338346948e-14,2091.7112888229326,248.53790475273024,1833.4526846081321,1833.4526846081321
4,512,44,2,3,7.057686708125512e-15,2091.7112888229326,286.6299596288888,1833.4526846081321,1833.4528845042541
4,512,44,2,4,7.23340921522912e-15,2091.7112888229326,168.44277655729897,1833.4526846081321,1833.4528845042541
4,512,44,2,5,7.312047237939268e-15,2091.7112888229326,168.44277655729928,1833.4526846081321,1833.4528845042541
4,512,44,3,0,1.213763230225855e-14,2091.7112888229326,128.76237485377368,1833.4526846081321,1833.4526846081321
4,512,44,3,1,5.8100368032649405e-15,2091.7112888229326,66.75571142154267,1833.4526846081321,1830.7296105168186
4,512,44,3,2,2.934508883912384e-15,2091.7112888229326,97.96040768123764,1833.4526846081321,1833.4371904039017
4,512,44,3,3,1.0677908676324365e-14,2091.7112888229326,230.24649735110825,1833.4526846081321,1833.4526846081321
4,512,44,3,4,1.0840331079162714e-14,2091.7112888229326,265.24563733106913,1833.4526846081321,1833.4526846081321
4,512,44,3,5,1.1038952436141207e-14,2091.7112888229326,313.5100831907071,1833.4526846081321,1833.4526846081321
4,512,44,4,0,3.22199535485945e-14,2091.7112888229326,151.62814724481478,1833.4526846081321,1780.3840017117932
4,512,44,4,1,7.021568958310831e-15,2091.7112888229326,77.49526942914657,1833.4526846081321,1833.4528845042541
4,512,44,4,2,5.232885946772028e-15,2091.7112888229326,62.036443451954064,1833.4526846081321,1830.7296105168186
4,512,44,4,3,2.4555335810509375e-15,2091.7112888229326,92.00991308241127,1833.4526846081321,1833.4371904039017
4,512,44,4,4,2.9587157226858904e-15,2091.7112888229326,210.07095088810587,1833.4526846081321,1833.4371904039017
4,512,44,4,5,4.6549902172255986e-15,2091.7112888229326,265.2456373310654,1833.4526846081321,1833.4371904039017
4,512,44,5,0,5.051431921888962e-15,2091.7112888229326,78.27079531744363,1833.4526846081321,1780.324186932877
4,512,44,5,1,3.1659748388579745e-14,2091.7112888229326,153.1455502134658,1833.4526846081321,1780.3840017117932
4,512,44,5,2,3.1351518611297976e-14,2091.7112888229326,106.82947308904438,1833.4526846081321,1833.4529183394322
4,512,44,5,3,4.567599444124988e-15,2091.7112888229326,101.02201124242879,1833.4526846081321,1830.7296105168186
4,512,44,5,4,4.40348254647097e-15,2091.7112888229326,242.7259278724784,1833.4526846081321,1830.7296105168186
4,512,44,5,5,5.3607833895745315e-15,2091.7112888229326,219.47096444292734,1833.4526846081321,1830.7296105168186
4,512,45,0,0,6.3193908063340216e-15,2091.7112888229326,338.0536810954162,1947.553735892737,1947.553735892737
4,512,45,0,1,6.1831796845401245e-15,2091.7112888229326,188.72958656323794,1947.553735892737,1833.4529183394322
4,512,45,0,2,5.0907819948990265e-15,2091.7112888229326,226.78787971127744,1947.553735892737,1833.4529183394322
4,512,45,0,3,5.148020758683101e-15,2091.7112888229326,72.79534573324602,1947.553735892737,1833.4529183394322
4,512,45,0,4,4.811336242495254e-15,2091.7112888229326,72.79534573327997,1947.553735892737,1833.4529183394322
4,512,45,0,5,4.955318072483558e-15,2091.7112888229326,107.58657199431394,1947.553735892737,1833.452918174623
4,512,45,1,0,1.053950960465254e-14,2091.7112888229326,231.12702880802456,1947.553735892737,1833.4526846081321
4,512,45,1,1,6.400658814882773e-15,2091.7112888229326,338.0536810962114,1947.553735892737,1833.4528845042541
4,512,45,1,2,7.145176198020428e-15,2091.7112888229326,281.3233842883182,1947.553735892737,1833.4528845042541
4,512,45,1,3,6.4690335931329195e-15,2091.7112888229326,362.30967827187834,1947.553735892737,1833.4528845042541
4,512,45,1,4,6.8220981351731326e-15,2091.7112888229326,69.16294396206519,1947.553735892737,1833.4528845042541
4,512,45,1,5,1.5890908122350805e-14,2091.7112888229326,69.16294396206517,1947.553735892737,1833.4529177784643
4,512,45,2,0,3.607175215498561e-15,2091.7112888229326,246.8882106424192,1947.553735892737,1833.4371904039017
4,512,45,2,1,1.0407595505773836e-14,2091.7112888229326,246.88821066876432,1947.553735892737,1833.4526846081321
4,512,45,2,2,1.0630764895046235e-14,2091.7112888229326,215.6534797920518,1947.553735892737,1833.4526846081321
4,512,45,2,3,1.0936153645003071e-14,2091.7112888229326,179.46370698263698,1947.553735892737,1833.4526846081321
4,512,45,2,4,1.0552062017066451e-14,2091.7112888229326,246.8882106687647,1947.553735892737,1833.4526846081321
4,512,45,2,5,1.5912074695673373e-14,2091.7112888229326,69.16294396206516,1947.553735892737,1833.4529177784643
4,512,45,3,0,5.024792652092527e-15,2091.7112888229326,306.1787533597793,1947.553735892737,1830.7296105168186
4,512,45,3,1,3.282614227793353e-15,2091.7112888229326,265.24563733106555,1947.553735892737,1833.4371904039017
4,512,45,3,2,3.966400805827623e-15,2091.7112888229326,265.2456373310653,1947.553735892737,1833.4371904039017
4,512,45,3,3,4.8002756544177504e-15,2091.7112888229326,179.46370698263487,1947.553735892737,1833.4371904039017
4,512,45,3,4,3.779360339357115e-15,2091.7112888229326,246.88821066876406,1947.553735892737,1833.4371904039017
4,512,45,3,5,8.321941383974504e-15,2091.7112888229326,69.16294396203087,1947.553735892737,1833.4529177277748
4,512,45,4,0,6.9360258750256656e-15,2091.7112888229326,122.88970905189286,1947.553735892737,1833.4528845042541
4,512,45,4,1,5.3235641806909965e-15,2091.7112888229326,306.17875335977965,1947.553735892737,1830.7296105168186
4,512,45,4,2,4.7224283342164505e-15,2091.7112888229326,313.5100831907051,1947.553735892737,1830.7296105168186
4,512,45,4,3,4.6240043820863574e-15,2091.7112888229326,237.01138047160572,1947.553735892737,1830.7296105168186
4,512,45,4,4,5.1817486870366334e-15,2091.7112888229326,338.05368109621213,1947.553735892737,1830.7296105168186
4,512,45,4,5,8.491416231468308e-15,2091.7112888229326,154.8619181584664,1947.553735892737,1833.4529177277748
4,512,45,5,0,7.616832244396799e-15,2091.7112888229326,162.25555248765625,1947.553735892737,1780.3840017117932
4,512,45,5,1,6.2955625685735245e-15,2091.7112888229326,219.54026840151138,1947.553735892737,1833.4529183394322
4,512,45,5,2,5.014480027437817e-15,2091.7112888229326,257.9566098551225,1947.553735892737,1833.4529183394322
4,512,45,5,3,4.912939475207055e-15,2091.7112888229326,228.88442945307284,1947.553735892737,1833.4529183394322
4,512,45,5,4,5.542622318650707e-15,2091.7112888229326,186.0906146409685,1947.553735892737,1833.4529183394322
4,512,45,5,5,6.997535776520793e-15,2091.7112888229326,281.3233842883165,1947.553735892737,1833.4528845042541
4,512,46,0,0,5.548003909417441e-15,2091.7112888229326,177.0976681720625,1833.4529183394322,1833.4529183394322
4,512,46,0,1,4.710661926739926e-15,2091.7112888229326,177.09766817206244,1833.4529183394322,1833.4529183394322
4,512,46,0,2,4.717766138386941e-15,2091.7112888229326,144.46919208113792,1833.4529183394322,1833.4529183394322
4,512,46,0,3,5.072465406735731e-15,2091.7112888229326,242.36170551249498,1833.4529183394322,1833.4529183394322
4,512,46,0,4,5.267752272195763e-15,2091.7112888229326,177.09766817206284,1833.4529183394322,1833.452918174623
4,512,46,0,5,7.811148126143187e-15,2091.7112888229326,177.09766817206307,1833.4529183394322,1833.452918174623
4,512,46,1,0,6.557311846801412e-15,2091.7112888229326,87.9027865755031,1833.4529183394322,1833.4528845042541
4,512,46,1,1,5.79888488107135e-15,2091.7112888229326,177.09766817206264,1833.4529183394322,1833.4528845042541
4,512,46,1,2,5.784736105762244e-15,2091.7112888229326,177.0976681720623,1833.4529183394322,1833.4528845042541
4,512,46,1,3,5.882355161005798e-15,2091.7112888229326,144.46919208113732,1833.4529183394322,1833.4528845042541
4,512,46,1,4,1.575858876865668e-14,2091.7112888229326,98.1037154553538,1833.4529183394322,1833.4529177784643
4,512,46,1,5,1.5775807605707447e-14,2091.7112888229326,90.2057098438358,1833.4529183394322,1833.4529177784643
4,512,46,2,0,1.0274347089175883e-14,2091.7112888229326,162.1168772543292,1833.4529183394322,1833.4526846081321
4,512,46,2,1,1.0493346564488173e-14,2091.7112888229326,164.08268443133394,1833.4529183394322,1833.4526846081321
4,512,46,2,2,1.0553737374522401e-14,2091.7112888229326,169.76140145279305,1833.4529183394322,1833.4526846081321
4,512,46,2,3,1.0425153172060397e-14,2091.7112888229326,169.7614014527929,1833.4529183394322,1833.4526846081321
4,512,46,2,4,1.564022500662677e-14,2091.7112888229326,144.4691920811374,1833.4529183394322,1833.4529177784643
4,512,46,2,5,1.556351373715319e-14,2091.7112888229326,242.36170691871413,1833.4529183394322,1833.4529177784643
4,512,46,3,0,3.0445728967826304e-15,2091.7112888229326,67.61887115244694,1833.4529183394322,1833.4371904039017
4,512,46,3,1,4.7313172062257465e-15,2091.7112888229326,164.08268443133375,1833.4529183394322,1833.4371904039017
4,512,46,3,2,3.827807374094958e-15,2091.7112888229326,169.7614014527911,1833.4529183394322,1833.4371904039017
4,512,46,3,3,3.057647037348472e-15,2091.7112888229326,169.76140145279115,1833.4529183394322,1833.4371904039017
4,512,46,3,4,7.783663559381714e-15,2091.7112888229326,169.76140145279072,1833.4529183394322,1833.4529177277748
4,512,46,3,5,7.633817633412089e-15,2091.7112888229326,144.4691920815221,1833.4529183394322,1833.4529177277748
4,512,46,4,0,4.672415933674812e-15,2091.7112888229326,120.01638367930987,1833.4529183394322,1830.7296105168186
4,512,46,4,1,5.157965852611791e-15,2091.7112888229326,120.01638367930978,1833.4529183394322,1830.7296105168186
4,512,46,4,2,4.674761014580021e-15,2091.7112888229326,169.7614014527911,1833.4529183394322,1830.7296105168186
4,512,46,4,3,4.493837598968862e-15,2091.7112888229326,169.7614014527909,1833.4529183394322,1830.7296105168186
4,512,46,4,4,7.740149884265093e-15,2091.7112888229326,169.7614014527908,1833.4529183394322,1833.4529177277748
4,512,46,4,5,7.81347855857012e-15,2091.7112888229326,169.76140145324428,1833.4529183394322,1833.4529177277748
4,512,46,5,0,6.168905996155484e-15,2091.7112888229326,233.71968767035668,1833.4529183394322,1833.4529183394322
4,512,46,5,1,5.623539520261655e-15,2091.7112888229326,120.01638367930983,1833.4529183394322,1833.4529183394322
4,512,46,5,2,5.062390784599166e-15,2091.7112888229326,120.01638367930981,1833.4529183394322,1833.4529183394322
4,512,46,5,3,5.041219819230348e-15,2091.7112888229326,162.11687725432913,1833.4529183394322,1833.4529183394322
4,512,46,5,4,6.4438383857719885e-15,2091.7112888229326,164.08268443133358,1833.4529183394322,1833.4528845042541
4,512,46,5,5,6.147948250664811e-15,2091.7112888229326,169.76140243792022,1833.4529183394322,1833.4528845042541
4,512,47,0,0,9.133698809393653e-15,2091.7112888229326,88.74071940300202,4694.722751340102,4694.722751340102
4,512,47,0,1,8.509292772006798e-15,2091.7112888229326,70.24616096332865,4694.722751340102,1833.4529177277748
4,512,47,0,2,1.629016248028169e-14,2091.7112888229326,64.95475958107444,4694.722751340102,1833.4529177784643
4,512,47,0,3,6.6682278008854004e-15,2091.7112888229326,67.4640010320369,4694.722751340102,1833.452918174623
4,512,47,0,4,7.38651957942882e-15,2091.7112888229326,68.38503502207072,4694.722751340102,1833.452918174623
4,512,47,0,5,6.264287591049295e-15,2091.7112888229326,68.38503501710612,4694.722751340102,1833.452918174623
4,512,47,1,0,9.358707349165353e-15,2091.7112888229326,88.740719403002,4694.722751340102,4694.722751338502
4,512,47,1,1,8.916468474222173e-15,2091.7112888229326,70.24616096332464,4694.722751340102,1833.4529177277748
4,512,47,1,2,1.647426023371554e-14,2091.7112888229326,64.16465117888221,4694.722751340102,1833.4529177784643
4,512,47,1,3,1.578140709155792e-14,2091.7112888229326,84.95025318977716,4694.722751340102,1833.4529177784643
4,512,47,1,4,1.5901881914945345e-14,2091.7112888229326,71.10914913332559,4694.722751340102,1833.4529177784643
4,512,47,1,5,1.6061871830068658e-14,2091.7112888229326,68.38503501710606,4694.722751340102,1833.4529177784643
4,512,47,2,0,8.340936375499756e-15,2091.7112888229326,88.74071939636106,4694.722751340102,4694.722751338502
4,512,47,2,1,8.229799998659597e-15,2091.7112888229326,88.76084760681555,4694.722751340102,1833.4528845042541
4,512,47,2,2,9.541209771288082e-15,2091.7112888229326,88.76084760681553,4694.722751340102,1833.4529177277748
4,512,47,2,3,1.6315851734837883e-14,2091.7112888229326,70.24616096332488,4694.722751340102,1833.4529177784643
4,512,47,2,4,1.6551020169332946e-14,2091.7112888229326,84.95025318977721,4694.722751340102,1833.4529177784643
4,512,47,2,5,1.6473122895729007e-14,2091.7112888229326,84.95025318977719,4694.722751340102,1833.4529177784643
4,512,47,3,0,1.1499252970022947e-14,2091.7112888229326,138.41029216269393,4694.722751340102,4694.722751338259
4,512,47,3,1,1.069973740607354e-14,2091.7112888229326,109.74964033357567,4694.722751340102,1833.4526846081321
4,512,47,3,2,9.523118548762367e-15,2091.7112888229326,88.76084761003099,4694.722751340102,1833.4529177277748
4,512,47,3,3,9.064036566304566e-15,2091.7112888229326,58.55356813473327,4694.722751340102,1833.4529177277748
4,512,47,3,4,9.119384871170652e-15,2091.7112888229326,70.24616096332466,4694.722751340102,1833.4529177277748
4,512,47,3,5,8.425918952801631e-15,2091.7112888229326,71.10914913335222,4694.722751340102,1833.4529177277748
4,512,47,4,0,6.079486856248183e-15,2091.7112888229326,110.1455857510518,4694.722751340102,4694.7227513408025
4,512,47,4,1,4.480321010037322e-15,2091.7112888229326,98.10371545536587,4694.722751340102,1833.4371904039017
4,512,47,4,2,6.785489363190418e-15,2091.7112888229326,87.33771334208433,4694.722751340102,1833.4528845042541
4,512,47,4,3,9.56796975834867e-15,2091.7112888229326,88.76084761003104,4694.722751340102,1833.4529177277748
4,512,47,4,4,9.621770046949957e-15,2091.7112888229326,88.7608476082369,4694.722751340102,1833.4529177277748
4,512,47,4,5,9.257618269626682e-15,2091.7112888229326,64.16465117888228,4694.722751340102,1833.4529177277748
4,512,47,5,0,6.298707874551775e-15,2091.7112888229326,115.54825686559866,4694.722751340102,4694.722751339289
4,512,47,5,1,6.3102998047668585e-15,2091.7112888229326,98.10371545533425,4694.722751340102,1830.7296105168186
4,512,47,5,2,1.0913588867586141e-14,2091.7112888229326,79.26189122600076,4694.722751340102,1833.4526846081321
4,512,47,5,3,7.658731631923841e-15,2091.7112888229326,115.57446557382136,4694.722751340102,1833.4528845042541
4,512,47,5,4,9.316086339927819e-15,2091.7112888229326,88.76084760538355,4694.722751340102,1833.4528845042541
4,512,47,5,5,8.499016442228064e-15,2091.7112888229326,51.34604964141903,4694.722751340102,1833.4528845042541
4,512,48,0,0,3.937109773740253e-15,2091.7112888229326,58.610137529836926,1833.4529197639374,1833.4529197639374
